market_id,tags,event_id,event_slug,event_title,event_creationDate,event_endDate,event_startDate,event_volume,market_slug,market_question,market_startDate,market_endDate,market_volume,market_outcomes,market_outcomePrices,market_active,market_closed,market_bestBid,market_bestAsk,created_at
562808,"earn-4,elections,global-elections,midterms,politics,us-presidential-election,world-elections",32225,which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-07-11T19:53:05.123806Z,2026-11-03T00:00:00Z,2025-07-11T19:53:05.123813Z,1622907.398743,will-party-e-control-the-house-after-the-2026-midterm-elections-469,Will Party E control the House after the 2026 Midterm elections?,2025-07-11T19:50:50.199744Z,2025-07-11T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
562809,"earn-4,elections,global-elections,midterms,politics,us-presidential-election,world-elections",32225,which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-07-11T19:53:05.123806Z,2026-11-03T00:00:00Z,2025-07-11T19:53:05.123813Z,1622907.398743,will-party-f-control-the-house-after-the-2026-midterm-elections-531,Will Party F control the House after the 2026 Midterm elections?,2025-07-11T19:50:55.71354Z,2025-07-11T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
562828,"earn-4,elections,global-elections,midterms,politics,us-presidential-election",32228,balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,2025-07-11T21:15:44.72421Z,2026-11-03T00:00:00Z,2025-07-11T21:15:44.724213Z,1105527.11353,2026-balance-of-power-d-senate-d-house-949,"2026 Balance of Power: D Senate, D House",2025-07-11T21:05:18.843Z,2026-11-03T00:00:00Z,306168.271273,"[""Yes"", ""No""]","[""0.365"", ""0.635""]",True,False,0.36,0.37,2026-01-09T06:19:11
562829,"earn-4,elections,global-elections,midterms,politics,us-presidential-election",32228,balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,2025-07-11T21:15:44.72421Z,2026-11-03T00:00:00Z,2025-07-11T21:15:44.724213Z,1105527.11353,2026-balance-of-power-d-senate-r-house-692,"2026 Balance of Power: D Senate, R House",2025-07-11T21:05:21.072Z,2026-11-03T00:00:00Z,198050.377234,"[""Yes"", ""No""]","[""0.017"", ""0.983""]",True,False,0.015,0.019,2026-01-09T06:19:11
562830,"earn-4,elections,global-elections,midterms,politics,us-presidential-election",32228,balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,2025-07-11T21:15:44.72421Z,2026-11-03T00:00:00Z,2025-07-11T21:15:44.724213Z,1105527.11353,2026-balance-of-power-r-senate-d-house-444,"2026 Balance of Power: R Senate, D House",2025-07-11T21:05:20.815Z,2026-11-03T00:00:00Z,148968.096636,"[""Yes"", ""No""]","[""0.47"", ""0.53""]",True,False,0.46,0.48,2026-01-09T06:19:11
562831,"earn-4,elections,global-elections,midterms,politics,us-presidential-election",32228,balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,2025-07-11T21:15:44.72421Z,2026-11-03T00:00:00Z,2025-07-11T21:15:44.724213Z,1105527.11353,2026-balance-of-power-r-senate-r-house-537,"2026 Balance of Power: R Senate, R House",2025-07-11T21:05:25.044Z,2026-11-03T00:00:00Z,261915.511853,"[""Yes"", ""No""]","[""0.16"", ""0.84""]",True,False,0.15,0.17,2026-01-09T06:19:11
562832,"earn-4,elections,global-elections,midterms,politics,us-presidential-election",32228,balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,2025-07-11T21:15:44.72421Z,2026-11-03T00:00:00Z,2025-07-11T21:15:44.724213Z,1105527.11353,2026-balance-of-power-other-131,2026 Balance of Power: Other,2025-07-11T21:05:37.115Z,2026-11-03T00:00:00Z,190424.856534,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",True,False,0.002,0.003,2026-01-09T06:19:11
564176,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-trae-young-win-the-20252026-nba-mvp,Will Trae Young win the 2025–2026 NBA MVP?,2025-07-17T12:14:16.95058Z,2026-06-10T00:00:00Z,1994629.34876,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",True,False,0.001,0.002,2026-01-09T06:19:11
564189,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-g-win-the-20252026-nba-mvp,Will Player G win the 2025–2026 NBA MVP?,2025-07-17T12:14:33.593278Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564177,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-kawhi-leonard-win-the-20252026-nba-mvp,Will Kawhi Leonard win the 2025–2026 NBA MVP?,2025-07-17T12:14:21.122833Z,2026-06-10T00:00:00Z,190247.58659,"[""Yes"", ""No""]","[""0.003"", ""0.997""]",True,False,0.002,0.004,2026-01-09T06:19:11
564178,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-lebron-james-win-the-20252026-nba-mvp,Will LeBron James win the 2025–2026 NBA MVP?,2025-07-17T12:14:23.188842Z,2026-06-10T00:00:00Z,148427.493314,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",True,False,0.001,0.002,2026-01-09T06:19:11
564191,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-i-win-the-20252026-nba-mvp,Will Player I win the 2025–2026 NBA MVP?,2025-07-17T12:14:35.410275Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564179,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-ja-morant-win-the-20252026-nba-mvp,Will Ja Morant win the 2025–2026 NBA MVP?,2025-07-17T12:14:23.442306Z,2026-06-10T00:00:00Z,356006.168974,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",True,False,,0.001,2026-01-09T06:19:11
564180,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-devin-booker-win-the-20252026-nba-mvp,Will Devin Booker win the 2025–2026 NBA MVP?,2025-07-17T12:14:25.138068Z,2026-06-10T00:00:00Z,136711.150397,"[""Yes"", ""No""]","[""0.001"", ""0.999""]",True,False,,0.002,2026-01-09T06:19:11
564193,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-k-win-the-20252026-nba-mvp,Will Player K win the 2025–2026 NBA MVP?,2025-07-17T12:14:37.273876Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564181,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-cooper-flagg-win-the-20252026-nba-mvp,Will Cooper Flagg win the 2025–2026 NBA MVP?,2025-07-17T12:14:25.391323Z,2026-06-10T00:00:00Z,293678.507562,"[""Yes"", ""No""]","[""0.0035"", ""0.9965""]",True,False,0.003,0.004,2026-01-09T06:19:11
564182,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-any-other-player-win-the-20252026-nba-mvp,Will any other player win the 2025–2026 NBA MVP?,2025-07-17T12:14:27.454793Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564184,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-b-win-the-20252026-nba-mvp,Will Player B win the 2025–2026 NBA MVP?,2025-07-17T12:14:29.618013Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564187,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-e-win-the-20252026-nba-mvp,Will Player E win the 2025–2026 NBA MVP?,2025-07-17T12:14:31.615516Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564183,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-tyrese-maxey-win-the-20252026-nba-mvp,Will Tyrese Maxey win the 2025–2026 NBA MVP?,2025-07-17T12:14:27.193Z,2026-06-10T00:00:00Z,218363.392257,"[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",True,False,0.004,0.007,2026-01-09T06:19:11
564190,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-h-win-the-20252026-nba-mvp,Will Player H win the 2025–2026 NBA MVP?,2025-07-17T12:14:35.665936Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564192,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-j-win-the-20252026-nba-mvp,Will Player J win the 2025–2026 NBA MVP?,2025-07-17T12:14:38.289557Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564161,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-nikola-jokic-win-the-20252026-nba-mvp,Will Nikola Jokic win the 2025–2026 NBA MVP?,2025-07-17T12:14:01.096386Z,2026-06-10T00:00:00Z,689968.546882,"[""Yes"", ""No""]","[""0.095"", ""0.905""]",True,False,0.09,0.1,2026-01-09T06:19:11
564162,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-shai-gilgeous-alexander-win-the-20252026-nba-mvp,Will Shai Gilgeous-Alexander win the 2025–2026 NBA MVP?,2025-07-17T12:14:01.350314Z,2026-06-10T00:00:00Z,443148.418711,"[""Yes"", ""No""]","[""0.715"", ""0.285""]",True,False,0.71,0.72,2026-01-09T06:19:11
564163,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-luka-doncic-win-the-20252026-nba-mvp,Will Luka Doncic win the 2025–2026 NBA MVP?,2025-07-17T12:14:04.47342Z,2026-06-10T00:00:00Z,327920.885604,"[""Yes"", ""No""]","[""0.13"", ""0.87""]",True,False,0.128,0.132,2026-01-09T06:19:11
564164,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-giannis-antetokounmpo-win-the-20252026-nba-mvp,Will Giannis Antetokounmpo win the 2025–2026 NBA MVP?,2025-07-17T12:14:04.731115Z,2026-06-10T00:00:00Z,222290.730007,"[""Yes"", ""No""]","[""0.002"", ""0.998""]",True,False,0.001,0.003,2026-01-09T06:19:11
564165,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-anthony-edwards-win-the-20252026-nba-mvp,Will Anthony Edwards win the 2025–2026 NBA MVP?,2025-07-17T12:14:04.220729Z,2026-06-10T00:00:00Z,413439.757407,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",True,False,0.004,0.008,2026-01-09T06:19:11
564166,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-victor-wembanyama-win-the-20252026-nba-mvp,Will Victor Wembanyama win the 2025–2026 NBA MVP?,2025-07-17T12:14:04.983882Z,2026-06-10T00:00:00Z,402149.557309,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",True,False,0.006,0.009,2026-01-09T06:19:11
564167,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-jalen-brunson-win-the-20252026-nba-mvp,Will Jalen Brunson win the 2025–2026 NBA MVP?,2025-07-17T12:14:05.237064Z,2026-06-10T00:00:00Z,213941.577241,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",True,False,0.007,0.008,2026-01-09T06:19:11
564168,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-cade-cunningham-win-the-20252026-nba-mvp,Will Cade Cunningham win the 2025–2026 NBA MVP?,2025-07-17T12:14:07.113304Z,2026-06-10T00:00:00Z,268408.642048,"[""Yes"", ""No""]","[""0.0185"", ""0.9815""]",True,False,0.018,0.019,2026-01-09T06:19:11
564169,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-donovan-mitchell-win-the-20252026-nba-mvp,Will Donovan Mitchell win the 2025–2026 NBA MVP?,2025-07-17T12:14:07.367847Z,2026-06-10T00:00:00Z,152413.837079,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",True,False,0.002,0.003,2026-01-09T06:19:11
564185,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-c-win-the-20252026-nba-mvp,Will Player C win the 2025–2026 NBA MVP?,2025-07-17T12:14:29.359956Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564170,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-kevin-durant-win-the-20252026-nba-mvp,Will Kevin Durant win the 2025–2026 NBA MVP?,2025-07-17T12:14:09.363587Z,2026-06-10T00:00:00Z,225738.524831,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",True,False,,0.001,2026-01-09T06:19:11
564171,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-paolo-banchero-win-the-20252026-nba-mvp,Will Paolo Banchero win the 2025–2026 NBA MVP?,2025-07-17T12:14:09.109452Z,2026-06-10T00:00:00Z,177556.058463,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",True,False,,0.001,2026-01-09T06:19:11
564186,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-d-win-the-20252026-nba-mvp,Will Player D win the 2025–2026 NBA MVP?,2025-07-17T12:14:31.359389Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
564172,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-stephen-curry-win-the-20252026-nba-mvp,Will Stephen Curry win the 2025–2026 NBA MVP?,2025-07-17T12:14:11.209349Z,2026-06-10T00:00:00Z,257646.593672,"[""Yes"", ""No""]","[""0.001"", ""0.999""]",True,False,,0.002,2026-01-09T06:19:11
564173,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-anthony-davis-win-the-20252026-nba-mvp,Will Anthony Davis win the 2025–2026 NBA MVP?,2025-07-17T12:14:11.462854Z,2026-06-10T00:00:00Z,156442.789797,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",True,False,,0.001,2026-01-09T06:19:11
564174,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-joel-embiid-win-the-20252026-nba-mvp,Will Joel Embiid win the 2025–2026 NBA MVP?,2025-07-17T12:14:13.167339Z,2026-06-10T00:00:00Z,455512.392046,"[""Yes"", ""No""]","[""0.001"", ""0.999""]",True,False,,0.002,2026-01-09T06:19:11
564175,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-jaylen-brown-win-the-20252026-nba-mvp,Will Jaylen Brown win the 2025–2026 NBA MVP?,2025-07-17T12:14:13.420629Z,2026-06-10T00:00:00Z,342212.960127,"[""Yes"", ""No""]","[""0.0185"", ""0.9815""]",True,False,0.018,0.019,2026-01-09T06:19:11
564188,"awards,hide-from-new,mvp,nba,sports",32754,nba-mvp-694,NBA MVP ,2025-07-17T12:15:08.441227Z,2026-06-10T00:00:00Z,2025-07-17T12:15:08.441241Z,8086854.919078,will-player-f-win-the-20252026-nba-mvp,Will Player F win the 2025–2026 NBA MVP?,2025-07-17T12:14:33.337406Z,2026-06-10T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565076,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-k-win-the-2028-us-presidential-election,Will Party K win the 2028 US Presidential Election?,2025-07-18T17:31:05.186185Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565077,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-l-win-the-2028-us-presidential-election,Will Party L win the 2028 US Presidential Election?,2025-07-18T17:31:05.439464Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565078,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-another-party-win-the-2028-us-presidential-election,Will another party win the 2028 US Presidential Election?,2025-07-18T17:31:07.169718Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565073,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-h-win-the-2028-us-presidential-election,Will Party H win the 2028 US Presidential Election?,2025-07-18T17:31:01.188687Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565070,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-e-win-the-2028-us-presidential-election,Will Party E win the 2028 US Presidential Election?,2025-07-18T17:30:58.620699Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565064,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-the-republicans-win-the-2028-us-presidential-election,Will the Republicans win the 2028 US Presidential Election?,2025-07-18T17:30:54.28002Z,2028-11-07T00:00:00Z,641407.006019,"[""Yes"", ""No""]","[""0.46"", ""0.54""]",True,False,0.45,0.47,2026-01-09T06:19:11
565065,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-the-democrats-win-the-2028-us-presidential-election,Will the Democrats win the 2028 US Presidential Election?,2025-07-18T17:30:53.297931Z,2028-11-07T00:00:00Z,519193.523201,"[""Yes"", ""No""]","[""0.535"", ""0.465""]",True,False,0.53,0.54,2026-01-09T06:19:11
565066,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-a-win-the-2028-us-presidential-election,Will Party A win the 2028 US Presidential Election?,2025-07-18T17:30:55.277938Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565067,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-b-win-the-2028-us-presidential-election,Will Party B win the 2028 US Presidential Election?,2025-07-18T17:30:55.531761Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565068,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-c-win-the-2028-us-presidential-election,Will Party C win the 2028 US Presidential Election?,2025-07-18T17:30:57.524194Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565069,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-d-win-the-2028-us-presidential-election,Will Party D win the 2028 US Presidential Election?,2025-07-18T17:30:57.270072Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565071,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-f-win-the-2028-us-presidential-election,Will Party F win the 2028 US Presidential Election?,2025-07-18T17:30:58.366346Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565072,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-g-win-the-2028-us-presidential-election,Will Party G win the 2028 US Presidential Election?,2025-07-18T17:31:01.442044Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565074,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-i-win-the-2028-us-presidential-election,Will Party I win the 2028 US Presidential Election?,2025-07-18T17:31:03.162532Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
565075,"earn-4,elections,global-elections,politics,us-presidential-election",33228,which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,2025-07-18T17:35:02.168081Z,2028-11-07T00:00:00Z,2025-07-18T17:35:02.168088Z,1160600.52922,will-party-j-win-the-2028-us-presidential-election,Will Party J win the 2028 US Presidential Election?,2025-07-18T17:31:03.417361Z,2028-11-07T00:00:00Z,0,"[""Yes"", ""No""]",,False,False,0.0,1.0,2026-01-09T06:19:11
566139,"champions-league,soccer,sports,ucl",33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450393Z,2026-05-31T00:00:00Z,2025-07-28T16:48:06.450445Z,168867852.528614,will-real-madrid-win-the-202526-champions-league,Will Real Madrid win the 2025–26 Champions League?,2025-07-28T16:37:12.0436Z,2026-05-31T00:00:00Z,1072995.55033,"[""Yes"", ""No""]","[""0.085"", ""0.915""]",True,False,0.08,0.09,2026-01-09T06:19:11
566140,"champions-league,soccer,sports,ucl",33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450393Z,2026-05-31T00:00:00Z,2025-07-28T16:48:06.450445Z,168867852.528614,will-arsenal-win-the-202526-champions-league,Will Arsenal win the 2025–26 Champions League?,2025-07-28T16:37:14.126253Z,2026-05-31T00:00:00Z,1212647.024352,"[""Yes"", ""No""]","[""0.185"", ""0.815""]",True,False,0.18,0.19,2026-01-09T06:19:11
